episode,reward,avg reward,tiles,avg tiles,completed,avg completed,epsilon
1904,159.7699216474141,41.9284581161932,507,270.72,,,0.05
1905,-88.64017071570285,41.32131097928036,30,270.59,,,0.05
1906,186.8998012843406,43.30580422824055,648,276.24,,,0.05
1907,-57.98689993508379,41.81094875391149,32,272.62,,,0.05
1908,123.99096729951289,41.37972599413837,488,272.03,,,0.05
1909,124.77823033079719,42.853404794880795,523,276.77,,,0.05
1910,-18.01144160061077,43.05729479420909,58,276.21,,,0.05
1911,-27.944269482688508,41.044455678433444,32,270.53,,,0.05
1912,125.33933855718436,42.22062959210305,429,273.55,,,0.05
1913,-84.09905631178789,40.63274961625527,32,270.66,,,0.05
1914,-19.301988924635037,38.79805374247396,59,266.13,,,0.05
1915,120.4200484010063,38.195210212666645,405,264.43,,,0.05
1916,-18.93743101263154,37.72903150352043,49,262.19,,,0.05
1917,257.93684796629765,40.66129140407412,710,267.92,,,0.05
1918,206.10115823268754,41.561109930350874,668,270.3,,,0.05
1919,-24.132961674143022,42.1572324636182,179,271.87,,,0.05
1920,92.64469648719276,43.20804135408508,362,274.94,,,0.05
1921,31.129581464393915,41.9564691115625,191,271.08,,,0.05
1922,27.30986365913828,40.90941842555522,255,268.25,,,0.05
1923,35.24173882661529,40.93024676069003,180,266.99,,,0.05
1924,53.59762985326272,41.79716198960162,257,269.28,,,0.05
1925,208.03088853892552,44.11899636130621,638,274.95,,,0.05
1926,29.313690936960462,44.279575481529946,266,275.41,,,0.05
1927,76.19198930724502,45.39496772303444,303,278.28,,,0.05
1928,194.0700051286797,48.03633653741059,580,283.39,,,0.05
1929,158.04606008002023,49.73843090789095,561,287.32,,,0.05
1930,92.48517247085908,51.31996258299891,345,289.83,,,0.05
1931,87.44657510817346,51.85510838112575,413,291.93,,,0.05
1932,-46.69942061237923,50.18793041458074,110,288.51,,,0.05
1933,-41.3840212694045,50.185207874790734,87,288.13,,,0.05
1934,-3.159248082903582,47.67821771256874,205,282.78,,,0.05
1935,162.5249297764541,46.2480240922356,503,279.25,,,0.05
1936,109.39168501534081,47.4278526350143,423,282.74,,,0.05
1937,196.40510879612955,50.02690950627807,591,287.55,,,0.05
1938,32.334523842496345,49.33065759024749,199,285.24,,,0.05
1939,-17.183402435085164,48.38139031535496,112,282.98,,,0.05
1940,172.36594042648528,49.365758608071765,609,286.47,,,0.05
1941,-42.110613859319166,48.9719032668693,57,285.69,,,0.05
1942,-15.821014789062708,48.00300537480923,72,283.09,,,0.05
1943,168.01640405156704,49.52774828225731,530,286.79,,,0.05
1944,172.01850711891862,50.055737949627485,616,288.56,,,0.05
1945,19.1799181142598,50.49441429960143,214,290.23,,,0.05
1946,6.860142034820285,49.03886192888201,177,286.48,,,0.05
1947,137.27144260303274,50.76590546353307,512,290.64,,,0.05
1948,-73.87242827701219,49.63093143606355,53,289.14,,,0.05
1949,-33.02004205899119,49.27487985956679,193,289.81,,,0.05
1950,126.43370098613161,50.002329824371735,442,291.81,,,0.05
1951,136.81915471688873,50.555407573340354,534,293.51,,,0.05
1952,34.65423713305862,50.63249555082025,260,293.01,,,0.05
1953,5.264178872219258,49.78417924496338,220,291.44,,,0.05
1954,125.74254748282206,50.04677289809371,455,291.56,,,0.05
1955,-97.9999999999987,49.12097760691799,2,289.84,,,0.05
1956,80.74129322977277,50.10020273913612,361,291.64,,,0.05
1957,61.26729474239019,51.702167098353605,344,295.07,,,0.05
1958,63.69786423024435,52.564532936177166,373,297.18,,,0.05
1959,-54.0017081902867,51.470143864489835,50,294.3,,,0.05
1960,84.90241238722157,51.331687381767544,349,292.9,,,0.05
1961,196.47361848840336,53.0933178477796,621,296.75,,,0.05
1962,95.62278362191849,54.34133956537231,429,299.89,,,0.05
1963,139.55892081459868,56.28198712412252,511,304.73,,,0.05
1964,139.8280718356758,57.47763335982452,494,307.17,,,0.05
1965,137.77092664196826,59.55626365674005,538,311.98,,,0.05
1966,213.29464933803064,62.48109875453933,624,317.83,,,0.05
1967,103.89733924737453,61.817300118199185,415,316.18,,,0.05
1968,29.256856405249962,62.5073471495878,263,317.94,,,0.05
1969,139.4805258570922,62.15684196290262,455,316.54,,,0.05
1970,172.72226496850627,62.202154346815036,546,316.94,,,0.05
1971,195.98841269105824,64.50163288696334,578,322.39,,,0.05
1972,-44.9859654213137,64.44333848022762,53,322.4,,,0.05
1973,-79.40649051267198,64.49124461989409,24,322.35,,,0.05
1974,74.88265495264069,64.1019824980849,330,321.94,,,0.05
1975,112.84478431361637,64.01861682500372,419,321.66,,,0.05
1976,-26.492595436708207,62.79579334307309,45,317.68,,,0.05
1977,169.8431824900573,64.87467194998234,552,322.18,,,0.05
1978,47.9182333738613,65.80014444639204,281,323.92,,,0.05
1979,111.7338926179073,66.00741989755683,413,323.68,,,0.05
1980,101.47992998000218,67.71279264119488,381,326.76,,,0.05
1981,35.62553883466836,68.26063297636684,344,329.6,,,0.05
1982,35.12300835058604,68.666072647874,321,332.02,,,0.05
1983,-77.96631950619876,65.91151218758158,45,326.33,,,0.05
1984,140.86138980345365,67.48237245759718,498,330.49,,,0.05
1985,-24.759819350695462,67.54376184505644,40,330.6,,,0.05
1986,-27.348378668494615,68.05573940711038,130,331.44,,,0.05
1987,9.544855967270772,67.49864397753387,218,329.99,,,0.05
1988,172.32614725323154,68.285844608582,587,331.51,,,0.05
1989,61.06507353836345,69.16086363056743,311,334.05,,,0.05
1990,83.96348910771292,68.65998411794045,347,332.4,,,0.05
1991,-96.75956563453192,66.0249689584079,3,326.82,,,0.05
1992,214.0450917706203,67.2716107417662,626,328.87,,,0.05
1993,-78.5695960638285,67.30093666153381,36,329.02,,,0.05
1994,225.11317822024523,68.61092339781035,699,332.14,,,0.05
1995,132.98754996836828,70.48816799866879,473,336.21,,,0.05
1996,-81.73473278598026,68.09749272904722,26,330.56,,,0.05
1997,-27.45926273720631,65.91791450838156,27,324.55,,,0.05
1998,71.94166993423838,66.2971833681946,257,325.04,,,0.05
1999,-73.9619623204177,65.72341268826915,22,323.65,,,0.05
2000,34.04640007287996,64.66633531322293,340,321.36,,,0.05
2001,227.23992847709272,65.92478920694687,738,324.4,,,0.05
2002,159.75665574699596,66.47986194751084,551,326.22,,,0.05
2003,70.45182216815866,67.39573530323034,331,327.95,,,0.05
2004,233.886012447192,68.13689621122813,661,329.49,,,0.05
2005,140.79377289388245,70.43123564732397,512,334.31,,,0.05
2006,211.7092363792647,70.67932999827322,601,333.84,,,0.05
2007,179.29382379289933,73.05213723555306,627,339.79,,,0.05
2008,82.18706236794188,72.63409818623734,364,338.55,,,0.05
2009,-20.773945210645252,71.17857643082291,61,333.93,,,0.05
2010,-30.364132657281186,71.0550495202562,59,333.94,,,0.05
2011,19.277690482930467,71.5272691199124,222,335.84,,,0.05
2012,134.62444319259603,71.62012016626652,499,336.54,,,0.05
2013,-80.73328721381023,71.6537778572463,24,336.46,,,0.05
2014,-6.263047190084763,71.7841672745918,194,337.81,,,0.05
2015,165.0046196348157,72.23001298692989,511,338.87,,,0.05
2016,39.2261097018568,72.81164839407478,267,341.05,,,0.05
2017,96.10087399279065,71.19328865433971,343,337.38,,,0.05
2018,-16.637737241003865,68.9658996996028,150,332.2,,,0.05
2019,11.578877268516267,69.32301808902939,228,332.69,,,0.05
2020,139.0563576671234,69.78713470082869,452,333.59,,,0.05
2021,104.35098269571284,70.51934871314188,401,335.69,,,0.05
2022,98.3724336331127,71.22997441288162,336,336.5,,,0.05
2023,144.99586161858068,72.32751564080128,474,339.44,,,0.05
2024,143.86952905479984,73.23023463281663,432,341.19,,,0.05
2025,220.32538553390248,73.35317960276642,643,341.24,,,0.05
2026,-64.75189108400255,72.41252378255678,101,339.59,,,0.05
2027,95.51156160587234,72.60571950554305,388,340.44,,,0.05
2028,188.76409987458493,72.5526604530021,571,340.35,,,0.05
2029,-77.3505162879865,70.19869468932204,36,335.1,,,0.05
2030,136.98274884064296,70.64367045301988,559,337.24,,,0.05
2031,51.17147292963854,70.28091943123452,237,335.48,,,0.05
2032,65.04490276450426,71.39836266500338,388,338.26,,,0.05
2033,127.51930482026242,73.08739592590004,495,342.34,,,0.05
2034,-86.75028024813297,72.25148560424775,19,340.48,,,0.05
2035,209.22106720502762,72.71844697853348,626,341.71,,,0.05
2036,162.66246441830626,73.25115477256314,520,342.68,,,0.05
2037,101.1208540914788,72.29831222551663,373,340.5,,,0.05
2038,157.69533125867187,73.55192029967839,586,344.37,,,0.05
2039,188.23842054833435,75.60613852951258,564,348.89,,,0.05
2040,194.70409497026102,75.82952007495034,600,348.8,,,0.05
2041,121.82605013163891,77.46888671485992,436,352.59,,,0.05
2042,84.0218074897634,78.46731493764818,412,355.99,,,0.05
2043,167.9714710594267,78.46686560772677,529,355.98,,,0.05
2044,-43.109702231911406,76.31558351421847,118,351.0,,,0.05
2045,-75.46552974832123,75.36912903559266,48,349.34,,,0.05
2046,164.60409605315533,76.94656857577601,542,352.99,,,0.05
2047,91.13915335360184,76.48524568328169,329,351.16,,,0.05
2048,145.24861821334102,78.67645614818524,443,355.06,,,0.05
2049,181.1983899356386,80.81864046813152,549,358.62,,,0.05
2050,184.37901133565504,81.39809357162676,575,359.95,,,0.05
2051,91.43432012291433,80.94424522568701,318,357.79,,,0.05
2052,-93.73250274305744,79.66037782692587,62,355.81,,,0.05
2053,77.14098141041612,80.37914585230784,312,356.73,,,0.05
2054,-79.20192806833118,78.32970109679631,53,352.71,,,0.05
2055,84.95575824590303,80.15925867925533,311,355.8,,,0.05
2056,27.42297851163766,79.62607553207397,249,354.68,,,0.05
2057,-19.348382680830255,78.81991875784178,52,351.76,,,0.05
2058,157.52225150117175,79.75816263055104,549,353.52,,,0.05
2059,75.45425881829996,81.05272230063692,337,356.39,,,0.05
2060,-98.99999999999866,79.21369817676471,1,352.91,,,0.05
2061,73.82128744720642,77.98717486635273,457,351.27,,,0.05
2062,96.69538160766933,77.99790084621024,381,350.79,,,0.05
2063,130.23837795079567,77.9046954175722,511,350.79,,,0.05
2064,183.25660375644978,78.33898073677994,577,351.62,,,0.05
2065,202.77865829745093,78.98905805333477,642,352.66,,,0.05
2066,79.50957461766949,77.65120730613117,375,350.17,,,0.05
2067,67.38553357400073,77.28608924939743,383,349.85,,,0.05
2068,-21.511767713780863,76.77840300820712,47,347.69,,,0.05
2069,166.05474883238176,77.04414523796001,552,348.66,,,0.05
2070,224.54379545940267,77.56236054286899,623,349.43,,,0.05
2071,99.303989574569,76.59551631170409,321,346.86,,,0.05
2072,189.72114950269463,78.94258746094417,510,351.43,,,0.05
2073,-26.096051210001416,79.47569185397087,115,352.34,,,0.05
2074,-31.31779742979676,78.4136873301465,55,349.59,,,0.05
2075,92.45882251222675,78.20982771213261,331,348.71,,,0.05
2076,196.28027550317083,80.43755642153138,703,355.29,,,0.05
2077,131.77669054845916,80.05689150211542,536,355.13,,,0.05
2078,108.87161253556849,80.66642529373249,446,356.78,,,0.05
2079,8.662091272031962,79.63570728027372,240,355.05,,,0.05
2080,47.36558458707428,79.09456382634446,229,353.53,,,0.05
2081,212.734716187101,80.86565559986877,605,356.14,,,0.05
2082,-31.17972212215755,80.20262829514134,14,353.07,,,0.05
2083,63.25833237978286,81.61487481400115,358,356.2,,,0.05
2084,142.50513047119338,81.63131222067855,505,356.27,,,0.05
2085,-21.12057602296715,81.66770465395584,53,356.4,,,0.05
2086,121.90230936778197,83.1602115343186,397,359.07,,,0.05
2087,26.349947400418607,83.3282624486501,153,358.42,,,0.05
2088,168.4636721657564,83.28963769777535,523,357.78,,,0.05
2089,271.71428369677534,85.39612979935946,808,362.75,,,0.05
2090,107.75195381471852,85.63401444642952,413,363.41,,,0.05
2091,147.53145119536546,88.07692461472848,462,368.0,,,0.05
2092,151.65052378462568,87.45297893486854,483,366.57,,,0.05
2093,-35.6638827799226,87.88203606770757,147,367.68,,,0.05
2094,183.75134956959823,87.4684177812011,577,366.46,,,0.05
2095,100.26916741273091,87.14123395564474,397,365.7,,,0.05
2096,-57.66536677622839,87.38192761574226,77,366.21,,,0.05
2097,-74.95836091843553,86.90693663392999,45,366.39,,,0.05
2098,160.80806501615652,87.79560058474917,513,368.95,,,0.05
2099,107.28673126988633,89.60808752065222,415,372.88,,,0.05
2100,300.1519661580912,92.26914318150432,856,378.04,,,0.05
2101,182.6225708708179,91.82296960544157,564,376.3,,,0.05
2102,59.0993776960506,90.81639682493211,277,373.56,,,0.05
2103,-13.804554428398738,89.97383305896653,77,371.02,,,0.05
2104,119.73054885973647,88.83227842309196,436,368.77,,,0.05
2105,129.53853566969804,88.71972605085013,470,368.35,,,0.05
2106,46.95552916819684,87.07218897873943,293,365.27,,,0.05
2107,106.64646234097188,86.34571536422018,356,362.56,,,0.05
2108,83.9552018979171,86.36339675951994,339,362.31,,,0.05
2109,-16.170700308943008,86.40942920853696,64,362.34,,,0.05
2110,83.84113494122724,87.55148188452203,355,365.3,,,0.05
2111,235.97494681633137,89.71845444785606,609,369.17,,,0.05
2112,125.12864587387187,89.62349647466881,432,368.5,,,0.05
2113,145.3767645030741,91.88459699183768,511,373.37,,,0.05
2114,230.49018756818384,94.25212933942035,630,377.73,,,0.05
2115,118.67773199757275,93.78886046304793,461,377.23,,,0.05
2116,69.62211717360522,94.0928205377654,262,377.18,,,0.05
2117,117.55230878651051,94.30733488570262,425,378.0,,,0.05
2118,-11.97881257610974,94.35392413235155,55,377.05,,,0.05
2119,-95.99999999999883,93.2781353596664,4,374.81,,,0.05
2120,-42.5189614512229,91.46238216848293,3,370.32,,,0.05
2121,114.92268829756472,91.56809922450144,458,370.89,,,0.05
2122,260.72447811388787,93.19161966930919,616,373.69,,,0.05
2123,64.7869853145589,92.38953090626896,347,372.42,,,0.05
2124,242.93373211857102,93.38017293690667,649,374.59,,,0.05
2125,173.2755891511152,92.90967497307878,486,373.02,,,0.05
2126,36.029255927746625,93.91748644319628,208,374.09,,,0.05
2127,83.49920093046842,93.79736283644225,316,373.37,,,0.05
2128,27.584367646765585,92.18556551416407,171,369.37,,,0.05
2129,-40.706301677007836,92.55200766027383,52,369.53,,,0.05
2130,4.7649532884981145,91.22982970475239,264,366.58,,,0.05
2131,27.11712628409689,90.98928623829698,227,366.48,,,0.05
2132,-35.4464737851901,89.98437247280005,131,363.91,,,0.05
2133,182.58276052173613,90.53500702981479,523,364.19,,,0.05
2134,-49.830489440296674,90.90420493789314,85,364.85,,,0.05
2135,-11.612758668978524,88.69586667915308,184,360.43,,,0.05
2136,55.85452275673343,87.62778726253735,238,357.61,,,0.05
2137,64.82349083463298,87.2648136299689,292,356.8,,,0.05
2138,-37.15910077427664,85.31626930963941,56,351.5,,,0.05
2139,237.15348572229587,85.80541996137903,725,353.11,,,0.05
2140,5.779501653789833,83.9161740282143,91,348.02,,,0.05
2141,76.46846387146753,83.4625981656126,295,346.61,,,0.05
2142,31.386805254089836,82.93624814325587,167,344.16,,,0.05
2143,150.58842252962347,82.76241765795785,554,344.41,,,0.05
2144,161.9306336753074,84.81282101703003,567,348.9,,,0.05
2145,-38.77675377336917,85.17970877677953,20,348.62,,,0.05
2146,224.05157522296355,85.77418356847762,623,349.43,,,0.05
2147,123.47636680885643,86.09755570303018,377,349.91,,,0.05
2148,201.3942741509169,86.65901226240592,556,351.04,,,0.05
2149,334.08947771562424,88.1879231402058,845,354.0,,,0.05
2150,-32.91454679412991,86.01498755890792,101,349.26,,,0.05
2151,20.46216628573552,85.30526602053615,214,348.22,,,0.05
2152,34.0896133507259,86.58348718147397,264,350.24,,,0.05
2153,161.0999085083685,87.4230764524535,502,352.14,,,0.05
2154,187.04043002924,90.08550003342921,618,357.79,,,0.05
2155,-36.55550561855654,88.87038739478461,69,355.37,,,0.05
2156,49.792726411504404,89.09408487378327,206,354.94,,,0.05
2157,-17.415814212482285,89.11341055846677,130,355.72,,,0.05
2158,142.8789199932202,88.96697724338726,499,355.22,,,0.05
2159,58.34430636982702,88.79587771890252,332,355.17,,,0.05
2160,214.57192355553983,91.93159695445793,607,361.23,,,0.05
2161,148.94446813474846,92.68282876133333,421,360.87,,,0.05
2162,-77.02400929594769,90.94563485229718,29,357.35,,,0.05
2163,184.25412235364064,91.48579229632561,546,357.7,,,0.05
2164,37.682440893179134,90.0300506676929,243,354.36,,,0.05
2165,0.0210689548573956,88.00247477426696,180,349.74,,,0.05
2166,79.77423665124462,88.00512139460272,331,349.3,,,0.05
2167,192.54920687335473,89.25675812759626,553,351.0,,,0.05
2168,-27.63591126233133,89.19551669211074,111,351.64,,,0.05
2169,181.80300490088564,89.35299925279578,609,352.21,,,0.05
2170,95.10448891085697,88.0586061873103,332,349.3,,,0.05
2171,101.05290342393738,88.076095325804,385,349.94,,,0.05
2172,-13.9742611753107,86.03914121902395,178,346.62,,,0.05
2173,48.05724228000019,86.78067415392397,323,348.7,,,0.05
2174,172.59164101814517,88.81976853840341,567,353.82,,,0.05
2175,-69.03880958425312,87.20479221743861,59,351.1,,,0.05
2176,158.7112836322009,86.8291022987289,529,349.36,,,0.05
2177,52.389599641126125,86.03523138965558,325,347.25,,,0.05
2178,5.6289520923214305,85.0028047852231,124,344.03,,,0.05
2179,76.007035026911,85.67625422277192,301,344.64,,,0.05
2180,-78.49739665800521,84.4176244103211,41,342.76,,,0.05
2181,278.7239375913677,85.07751662436377,732,344.03,,,0.05
2182,-31.034573530243232,85.07896811028291,94,344.83,,,0.05
2183,98.2000607578581,85.42838539406364,455,345.8,,,0.05
2184,-81.60132713454068,83.18732081800631,29,341.04,,,0.05
2185,196.31992426431862,85.36172582087919,624,346.75,,,0.05
2186,49.353844954217415,84.63624117674354,232,345.1,,,0.05
2187,126.94382202854746,85.64217992302481,509,348.66,,,0.05
2188,18.196174754814614,84.1395049489154,211,345.54,,,0.05
2189,-79.7647192452617,80.62471491949503,39,337.85,,,0.05
2190,2.071879536243271,79.56791417671029,173,335.45,,,0.05
2191,95.89939456950044,79.05159361045163,322,334.05,,,0.05
2192,100.25337104104506,78.53762208301583,387,333.09,,,0.05
2193,71.41745433869794,79.60843545420202,332,334.94,,,0.05
2194,214.5873545041891,79.91679550354795,601,335.18,,,0.05
2195,124.83742782435587,80.16247810766419,417,335.38,,,0.05
2196,134.42453567987772,82.08337713222525,520,339.81,,,0.05
2197,7.277609247558578,82.90573683388519,193,341.29,,,0.05
2198,80.60925190137006,82.10374870273732,341,339.57,,,0.05
2199,236.32993114941175,83.39418070153259,613,341.55,,,0.05
2200,110.60937483242645,81.49875478827593,480,337.79,,,0.05
2201,-25.496438445379333,79.41756469511397,89,333.04,,,0.05
2202,22.616730089515634,79.05273821904862,135,331.62,,,0.05
2203,-16.312559946673606,79.02765816386587,52,331.37,,,0.05
2204,143.9549860243956,79.26990253551244,564,332.65,,,0.05
2205,-75.04909029343611,77.22402627588112,49,328.44,,,0.05
2206,70.61647351524002,77.46063571935154,400,329.51,,,0.05
2207,164.44738444255913,78.03864494036742,572,331.67,,,0.05
2208,111.78637240842889,78.31695664547254,439,332.67,,,0.05
2209,95.53315591889715,79.43399520775094,440,336.43,,,0.05
2210,196.36120752576903,80.55919593359636,611,338.99,,,0.05
2211,176.29020940465182,79.96234855947957,522,338.12,,,0.05
2212,73.65350128382815,79.44759711357914,381,337.61,,,0.05
2213,-53.609436375850834,77.45773510478988,50,333.0,,,0.05
2214,115.46816531506917,76.30751488225873,439,331.09,,,0.05
2215,204.14703268016132,77.16220788908461,609,332.57,,,0.05
2216,156.1758519866756,78.0277452372153,487,334.82,,,0.05
2217,-28.84040269603687,76.56381812238983,52,331.09,,,0.05
2218,162.7725234204676,78.31133148235561,516,335.7,,,0.05
2219,198.12733598819295,81.25260484223753,628,341.94,,,0.05
2220,-44.60000000000003,81.23179445674975,1,341.92,,,0.05
2221,227.3836041081448,82.35640361485555,650,343.84,,,0.05
2222,147.1976793000545,81.22113562671723,537,343.05,,,0.05
2223,181.6878992269516,82.39014476584116,604,345.62,,,0.05
2224,64.44255034039621,80.60523294805941,379,342.92,,,0.05
2225,-82.92181082478565,78.0432589483004,27,338.33,,,0.05
2226,-59.23835894526401,77.0905827995703,56,336.81,,,0.05
2227,255.36751658874817,78.8092659561531,753,341.18,,,0.05
2228,-75.33118168796643,77.78011046280577,52,339.99,,,0.05
2229,85.91445909266139,79.04631807050248,361,343.08,,,0.05
2230,-31.677317915645787,78.68189535846102,24,340.68,,,0.05
2231,289.0010872351588,81.30073496797164,738,345.79,,,0.05
2232,137.55925449814336,83.03079225080496,487,349.35,,,0.05
2233,-80.10155396329199,80.40394910595471,33,344.45,,,0.05
2234,299.17902531089845,83.89404425346666,756,351.16,,,0.05
2235,75.86778138997704,84.76884965405621,392,353.24,,,0.05
2236,186.62400588966375,86.07654448538553,544,356.3,,,0.05
2237,287.723846803353,88.30554804507274,785,361.23,,,0.05
2238,164.8526954198981,90.32566600701448,533,366.0,,,0.05
2239,262.44762895754786,90.578607439367,651,365.26,,,0.05
2240,224.07071461559738,92.7615195689851,618,370.53,,,0.05
2241,-32.62331844882452,91.67060174578216,129,368.87,,,0.05
2242,238.21041369544895,93.73883783019575,738,374.58,,,0.05
2243,-23.065404888885208,92.00229955601066,70,369.74,,,0.05
2244,298.03271389972923,93.36332035825485,830,372.37,,,0.05
2245,82.7565132997716,94.57865302898627,294,375.11,,,0.05
2246,38.029575968229345,92.71843303643891,159,370.47,,,0.05
2247,20.497063082001333,91.68863999917033,151,368.21,,,0.05
2248,244.7442230791785,92.12213948845296,706,369.71,,,0.05
2249,-87.94265550491129,87.90181815624761,25,361.51,,,0.05
2250,244.80867539688415,90.67905037815775,611,366.61,,,0.05
2251,64.65611014560996,91.12098981675648,331,367.78,,,0.05
2252,258.8517379303813,93.36861106255304,724,372.38,,,0.05
2253,97.76263758250258,92.73523835329439,375,371.11,,,0.05
2254,109.78596380368691,91.96269369103885,401,368.94,,,0.05
2255,120.67029072399293,93.53495165446435,415,372.4,,,0.05
2256,223.46330118987564,95.27165740224805,677,377.11,,,0.05
2257,-35.229801877707395,95.0935175255958,133,377.14,,,0.05
2258,125.53762140862398,94.92010453974986,470,376.85,,,0.05
2259,195.50633378995445,96.29172481395113,581,379.34,,,0.05
2260,34.705395852078844,94.49305953691653,236,375.63,,,0.05
2261,-12.410115477212202,92.87951370079692,68,372.1,,,0.05
2262,-73.87909146171228,92.91096287913928,41,372.22,,,0.05
2263,-50.943490923656555,90.5589867463663,108,367.84,,,0.05
2264,166.66557538907708,91.84881809132527,519,370.6,,,0.05
2265,110.3419218160515,92.9520266199372,445,373.25,,,0.05
2266,-33.713913527893254,91.81714511814583,19,370.13,,,0.05
2267,216.20884444731763,92.05374149388547,629,370.89,,,0.05
2268,80.91044164017966,93.13920502291056,327,373.05,,,0.05
2269,206.54211603943145,93.38659613429603,668,373.64,,,0.05
2270,20.723014051308247,92.64278138570053,150,371.82,,,0.05
2271,250.24411552369673,94.13469350669813,670,374.67,,,0.05
2272,3.740371794856317,94.31183983639981,168,374.57,,,0.05
2273,163.58129264679087,95.46708034006774,540,376.74,,,0.05
2274,179.9870626698021,95.54103455658432,547,376.54,,,0.05
2275,92.3733830325802,97.15515648275264,414,380.09,,,0.05
2276,65.46614204274017,96.22270506685804,370,378.5,,,0.05
2277,-31.825938787323864,95.38054968257353,116,376.41,,,0.05
2278,-86.40000000000035,94.46026016165031,2,375.19,,,0.05
2279,151.69754479427894,95.21716525932399,508,377.26,,,0.05
2280,226.6513903960714,98.26865312986476,666,383.51,,,0.05
2281,210.111703645307,97.58253079040416,569,381.88,,,0.05
2282,242.54988002844038,100.31837532599098,737,388.31,,,0.05
2283,-81.52362881936028,98.5211384302188,29,384.05,,,0.05
2284,-40.36629996578653,98.93348870190634,100,384.76,,,0.05
2285,209.02710964163504,99.06056055567952,600,384.52,,,0.05
2286,229.8445302081572,100.86546740821888,685,389.05,,,0.05
2287,165.06942083338697,101.24672339626729,495,388.91,,,0.05
2288,-22.325345580478043,100.84150819291435,178,388.58,,,0.05
2289,257.88718340650786,104.21802721943206,729,395.48,,,0.05
2290,178.9164562925711,105.98647298699532,524,398.99,,,0.05
2291,155.8152113105774,106.58563115440612,544,401.21,,,0.05
2292,34.67166647837043,105.92981410877937,243,399.77,,,0.05
2293,-30.83434276455837,104.90729613774681,12,396.57,,,0.05
2294,198.33007607137677,104.74472335341869,661,397.17,,,0.05
2295,14.783340306115294,103.64418247823629,180,394.8,,,0.05
2296,201.26233474644778,104.31256046890198,548,395.08,,,0.05
2297,186.00565714688128,106.09984094789525,574,398.89,,,0.05
2298,73.82507871409355,106.03199921602246,300,398.48,,,0.05
2299,135.58544735854264,105.02455437811375,529,397.64,,,0.05
2300,183.16340301027552,105.75009465989224,585,398.69,,,0.05
2301,142.14891151606216,107.42654815950665,404,401.84,,,0.05
2302,110.9583189181501,108.30996404779302,393,404.42,,,0.05
2303,71.92564594361315,109.19234610669587,370,407.6,,,0.05
2304,144.17353924063084,109.19453163885824,486,406.82,,,0.05
2305,77.62466934862377,110.72126923527885,322,409.55,,,0.05
2306,116.07875954574544,111.17589209558389,514,410.69,,,0.05
2307,117.97055163745014,110.71112376753281,492,409.89,,,0.05
2308,11.688499039804917,109.71014503384657,240,407.9,,,0.05
2309,-80.72524871447303,107.94756098751286,36,403.86,,,0.05
2310,102.21236919642678,107.00607260421944,368,401.43,,,0.05
2311,236.89822457868695,107.61215275595976,645,402.66,,,0.05
2312,78.06567593345599,107.65627450245603,316,402.01,,,0.05
2313,67.27345120207433,108.86510337823529,296,404.47,,,0.05
2314,10.347749044253543,107.81389921552714,191,401.99,,,0.05
2315,193.69718443124842,107.70940073303802,506,400.96,,,0.05
2316,57.3275225349294,106.72091743852053,241,398.5,,,0.05
2317,283.4931459786259,109.84425292526717,823,406.21,,,0.05
2318,167.63953998407297,109.89292309090324,547,406.52,,,0.05
2319,177.2108960326506,109.68375869134783,537,405.61,,,0.05
2320,78.8531007851703,110.91828969919952,309,408.69,,,0.05
2321,193.61355410076047,110.58058919912568,520,407.39,,,0.05
2322,56.49448394106023,109.67355724553573,209,404.11,,,0.05
2323,149.47742304654804,109.3514524837317,506,403.13,,,0.05
2324,-11.299534691173685,108.59403163341598,73,400.07,,,0.05
2325,158.17502188040632,111.00499996046793,486,404.66,,,0.05
2326,309.61071272677106,114.69349067718828,728,411.38,,,0.05
2327,225.15542340725932,114.39136974537338,610,409.95,,,0.05
2328,172.76324845851835,116.87231404683821,590,415.33,,,0.05
2329,137.54689634979079,117.38863841940953,409,415.81,,,0.05
2330,-6.394732331304729,117.64146427525294,151,417.08,,,0.05
2331,-21.942201773639628,114.53203138516496,43,410.13,,,0.05
2332,72.33090938721789,113.87974793405569,393,409.19,,,0.05
2333,85.46240495802715,115.53538752326887,371,412.57,,,0.05
2334,-51.56578073566092,112.02793946280327,89,405.9,,,0.05
2335,-2.2908379374630234,111.2463532695289,229,404.27,,,0.05
2336,129.14745969773628,110.67158780760963,387,402.7,,,0.05
2337,132.46182276678252,109.11896756724393,419,399.04,,,0.05
2338,206.94875723746756,109.53992818541961,597,399.68,,,0.05
2339,159.5368875024088,108.51082077086821,487,398.04,,,0.05
2340,61.23946149696546,106.88250823968188,309,394.95,,,0.05
2341,60.259994988170604,107.81134137405185,301,396.67,,,0.05
2342,154.02773578380427,106.96951459493539,529,394.58,,,0.05
2343,87.0268210727895,108.07043685455214,244,396.32,,,0.05
2344,132.7290676625409,106.41740039218026,469,392.71,,,0.05
2345,135.98441014867134,106.94967936066925,446,394.23,,,0.05
2346,262.69657992380627,109.19634940022503,642,399.06,,,0.05
2347,234.23159666006092,111.33369473600564,632,403.87,,,0.05
2348,72.29686985508955,109.60922120376473,259,399.4,,,0.05
2349,68.98200881155519,111.17846784692942,303,402.18,,,0.05
2350,108.02595750011619,109.81064066796175,402,400.09,,,0.05
